neighborhood,name,rating,review_count,price,latitude,longitude,category,parent_category
Chelsea,Lime Jungle Empanadas,3.5,108,$$,40.743201852814,-73.9966291921214,empanadas,food
Chelsea,Chipotle Mexican Grill,3.5,131,$,40.742058836968205,-74.0012180944948,mexican,restaurants
Chelsea,Pret A Manger,3.5,75,$,40.748102,-73.993083,sandwiches,restaurants
Chelsea,A Canaan,3.0,175,$$,40.74736,-73.99231,japanese,restaurants
Chelsea,King Cab Halal Food,4.5,18,$,40.75083729999999,-74.00188399999999,halal,restaurants
Chelsea,Hanshik Korean Cuisine,5.0,17,,40.74359167,-74.00004167,korean,restaurants
Chelsea,Casa Nonna,4.0,540,$$$,40.75496,-73.99247,italian,restaurants
Chelsea,Uncle Jack's Steakhouse - Westside,3.5,527,$$$$,40.75367,-73.99549,steak,restaurants
Chelsea,Just Salad,3.5,80,$$,40.746204,-73.993705,salad,restaurants
Chelsea,CHALAIT,3.5,88,$,40.74222,-74.00466,breakfast_brunch,restaurants
Chelsea,Momofuku Nishi,4.0,597,$$,40.7443479,-73.9988054,italian,restaurants
Chelsea,Le Pain Quotidien,3.0,147,$$,40.740897600000004,-73.9984063,bakeries,food
Chelsea,Jessie's Express Cafe,4.5,33,$,40.7501411,-73.9953613,cafes,restaurants
Chelsea,Tequila Chito's Mexican Grill,2.5,202,$$,40.7460136413574,-74.0009002685547,mexican,restaurants
Chelsea,Rocco's Pizza Joint,3.5,104,$,40.742033299999996,-73.9973319,pizza,restaurants
Chelsea,Chipotle Mexican Grill,3.0,195,$,40.7523240509048,-73.9943282119156,mexican,restaurants
Chelsea,Thai Select,3.5,589,$$,40.754764,-73.99490300000001,thai,restaurants
Chelsea,Toasties,3.5,103,$,40.743746,-73.996185,delis,restaurants
Chelsea,Five Guys,3.5,85,$$,40.747895,-73.992514,burgers,restaurants
Chelsea,Epice Cafe,3.5,57,$,40.746322,-73.99361,cafes,restaurants
Chelsea,Star On 18 Diner Cafe,3.5,80,$$,40.744479999999996,-74.0063,diners,restaurants
Chelsea,Five Guys,3.0,144,$$,40.752534742477295,-73.9944018458768,burgers,restaurants
Chelsea,Pad Thai,3.0,186,$$,40.75008,-73.99542,thai,restaurants
Chelsea,Hale and Hearty Soups,3.5,90,$$,40.742540000000005,-74.005613,soup,restaurants
Chelsea,Golden City Chinese Restaurant,3.5,80,$,40.753277148143,-73.996643608314,chinese,restaurants
Chelsea,Square Deli,4.0,34,$,40.742378,-74.00018299999999,delis,restaurants
Chelsea,Vito's Slices and Ices,4.5,82,$,40.7545,-73.99528000000001,pizza,restaurants
Chelsea,Popeyes Louisiana Kitchen,4.0,34,$,40.745022999999996,-73.998391,chicken_wings,restaurants
Chelsea,Pizza Gaga,3.5,62,$,40.74412,-73.9953,pizza,restaurants
Chelsea,VLife,4.0,358,$$,40.7481116799498,-73.99291765641401,vegan,restaurants
Chelsea,Rose's Pizza,3.5,275,$,40.751159,-73.9922235,pizza,restaurants
Chelsea,Cooper's Craft & Kitchen,4.0,383,$$,40.742702,-74.000778,gastropubs,restaurants
Chelsea,Bravo Pizza,3.5,76,$,40.748489899999996,-73.9928,pizza,restaurants
Chelsea,Just Salad,3.5,94,$$,40.7413843,-74.0011314,salad,restaurants
Chelsea,Wing Club,4.0,30,,40.7408498,-74.0046958,korean,restaurants
Chelsea,Swagat Indian Restaurant,3.0,105,$,40.748160999999996,-73.99319399999999,indpak,restaurants
Chelsea,Wisefish Poké,4.0,414,$$,40.74281,-73.99967,poke,food
Chelsea,Bonchon - Chelsea,3.0,103,$$,40.7453339140814,-73.9978394302478,korean,restaurants
Chelsea,Stella's Pizza,3.0,129,$,40.7430302030745,-74.00360584259029,pizza,restaurants
Chelsea,Beyond Sushi,4.5,217,$$,40.742467525877295,-74.0066324867859,sushi,restaurants
Chelsea,Patiala Indian Grill,4.0,321,$$,40.7533149,-73.9960898,indpak,restaurants
Chelsea,Dos Caminos,3.0,1012,$$,40.740433051125706,-74.0054753422738,mexican,restaurants
Chelsea,mokbar,3.5,569,$$,40.74222,-74.00466,korean,restaurants
Chelsea,Zoob Zib,3.5,301,$$,40.75438,-73.99535999999999,thai,restaurants
Chelsea,Mira Sushi - Flatiron,3.5,335,$$,40.7418109,-73.99242890000001,sushi,restaurants
Chelsea,Famous Original Ray's Pizza,3.0,121,$,40.74597,-74.0013,pizza,restaurants
Chelsea,The Tavern by WS,4.5,20,,40.755140600000004,-74.0022568,newamerican,restaurants
Chelsea,Loulou Petit Bistro,4.5,24,$$$,40.742616999999996,-74.000051,french,restaurants
Chelsea,Famous Amadeus Pizza,3.0,223,$,40.749790000000004,-73.99481,pizza,restaurants
Chelsea,Gansevoort Market,4.0,265,$$,40.741015399999995,-74.00464129999999,food_court,restaurants
Chelsea,Poké Fun,4.0,128,$$,40.7547,-73.99375,poke,food
Chelsea,Elmo,3.5,707,$$,40.742,-73.99755,newamerican,restaurants
Chelsea,Tick Tock Diner,2.5,1115,$$,40.7523868283035,-73.99353214418029,diners,restaurants
Chelsea,Enzo Bruni La Pizza Gourmet,4.0,23,$,40.741015999999995,-74.0046301,pizza,restaurants
Chelsea,Txikito,3.5,347,$$$,40.74739,-74.00046800000001,basque,restaurants
Chelsea,El Quinto Pino,3.5,293,$$,40.74743,-74.00124,tapas,restaurants
Chelsea,Hudson Yards Tavern,5.0,8,,40.751018,-73.99762199999999,salad,restaurants
Chelsea,The Corner Cafe,2.5,134,$,40.743583,-73.992645,delis,restaurants
Chelsea,Jet's Pizza,4.0,25,,40.743095000000004,-74.003398,pizza,restaurants
Chelsea,Momofuku Kāwi,4.0,187,$$$,40.7538408290715,-74.0003704647111,newamerican,restaurants
Chelsea,Sushi 21,3.0,68,$,40.742561,-73.997162,sushi,restaurants
Chelsea,Chipotle Mexican Grill,2.5,122,$,40.74606,-73.994,mexican,restaurants
Chelsea,Shake Shack,3.5,159,$$,40.7506085432919,-73.9921478247893,burgers,restaurants
Chelsea,Juban,4.0,174,$$,40.74731,-74.00466999999999,japanese,restaurants
Chelsea,Potbelly Sandwich Shop,3.0,41,$,40.747524,-73.992901,sandwiches,restaurants
Chelsea,Bottino,3.5,285,$$,40.74845,-74.00321,italian,restaurants
Chelsea,Jue Lan Club,3.5,396,$$$,40.7409694,-73.9934031,chinese,restaurants
Chelsea,Temerario,4.0,263,$$,40.7434133400872,-73.99962772202859,mexican,restaurants
Chelsea,Merci Market,3.5,38,$$,40.7421566,-73.99725190000001,delis,restaurants
Chelsea,Kogane Ramen,4.5,126,$$,40.74066,-74.00426,ramen,japanese
Chelsea,Boston Market,2.5,90,$,40.7453,-73.997804,tradamerican,restaurants
Chelsea,Kashmir 9 - Cuisine of Pakistan,3.5,200,$,40.7549782340085,-73.99485111236571,halal,restaurants
Chelsea,10th Avenue Pizza & Cafe,3.5,28,$,40.74878,-74.003174,delis,restaurants
Chelsea,Manhattan Fruit Market,3.5,28,$$,40.743424299999994,-74.0074976,markets,gourmet
Chelsea,Abacky Fusion Cuisine,3.5,27,$$,40.7471121804058,-73.996648862958,asianfusion,restaurants
Chelsea,Angelo Grill Chicken House,4.0,111,$,40.753290254778705,-73.9923572620061,chicken_wings,restaurants
Chelsea,Local NYC,2.5,368,$$,40.7516301102931,-73.9936149232483,tradamerican,restaurants
Chelsea,99 Cent Best & Fresh Pizza,3.5,30,$,40.746334000000004,-73.993462,pizza,restaurants
Chelsea,Don Pepi Pizza,3.5,100,$,40.749732,-73.99225200000001,pizza,restaurants
Chelsea,BEC,3.5,255,$$,40.741802899999996,-74.00081309999999,breakfast_brunch,restaurants
Chelsea,Chelsea Golden Wok,3.0,53,$,40.744009999999996,-73.999824,chinese,restaurants
Chelsea,Don Pepi Delicatessen,3.5,77,$,40.750145049995496,-73.99227904295691,delis,restaurants
Chelsea,Chinese Fast Wok - Eat In & Take Out,2.5,65,$,40.744525,-73.995704,chinese,restaurants
Chelsea,Il Bastardo,2.5,883,$$$,40.7507594094088,-74.004502,newamerican,restaurants
Chelsea,TGA NYC,4.0,97,$$,40.75374,-73.99374,tradamerican,restaurants
Chelsea,CAVA,4.5,43,$$,40.741658,-73.99337,mediterranean,restaurants
Chelsea,Hall,4.5,41,,40.740320000000004,-73.99223,breakfast_brunch,restaurants
Chelsea,Harajuku Sushi and Crepe,5.0,13,$,40.7491302490234,-73.9923629760742,sushi,restaurants
Chelsea,Joe's Pizza,2.5,68,$,40.7439080906573,-73.9997112751007,pizza,restaurants
Chelsea,Wild Ink,4.0,144,$$$,40.753754,-74.001388,asianfusion,restaurants
Chelsea,Cafe Deli-cious,3.5,24,$,40.743288,-73.993311,delis,restaurants
Chelsea,Adam's Market Place,3.0,35,$,40.7435993190334,-73.99996501654779,breakfast_brunch,restaurants
Chelsea,Butcher & Banker,3.5,105,$$$,40.752629999999996,-73.99338,steak,restaurants
Chelsea,MOMO CURRY,4.0,12,,40.7408261,-74.00471359999999,japacurry,japanese
Chelsea,Sushi Tokyo,3.5,24,$$,40.740809999999996,-73.99509,sushi,restaurants
Chelsea,Avocaderia,3.0,33,$$,40.7518801,-74.005134,salad,restaurants
Chelsea,Trattoria Bianca,3.0,137,$$,40.752727,-73.99364399999999,italian,restaurants
Chelsea,Aiyara Thai,4.0,54,$$,40.7550734744,-73.9948672056,thai,restaurants
Chelsea,Belcampo Hudson Yards,3.5,214,$$$,40.753693,-74.000284,steak,restaurants
Chelsea,B & W Deli & Pizzeria,3.0,32,$,40.753251899999995,-73.99562929999999,pizza,restaurants
Chelsea,McGarry's Bar and Restaurant,3.5,147,$$,40.753040000000006,-73.99678,tradamerican,restaurants
Chelsea,Bocca Di Bacco,3.5,188,$$,40.7445631,-74.00307790000001,italian,restaurants
Chelsea,Biricchino,3.5,119,$$,40.748874396085704,-73.9954686909914,italian,restaurants
Chelsea,Peach Mart,4.0,62,,40.7164977,-74.0089735,newamerican,restaurants
Chelsea,New Dynasty Chinese Restaurant,3.0,25,$,40.749512,-73.995766,chinese,restaurants
Chelsea,La Barra,3.0,23,,40.7491302490234,-73.9923629760742,spanish,restaurants
Chelsea,Little Italy Pizza,3.5,80,$,40.74199,-73.99311999999999,pizza,restaurants
Chelsea,sweetgreen,2.5,58,,40.752563,-74.001244,vegetarian,restaurants
Chelsea,Fuku,3.5,202,$$,40.7491302490234,-73.9923629760742,chickenshop,restaurants
Chelsea,Ming's Restaurant,3.0,32,$,40.752998,-73.997001,chinese,restaurants
Chelsea,Halal Cart,4.0,23,$,40.75029,-73.99486,foodstands,restaurants
Chelsea,Carmen's Kitchen,4.5,32,$$,40.7547995,-73.9921988,chickenshop,restaurants
Chelsea,Taco Bell,2.5,55,$,40.749323,-73.995349,hotdogs,restaurants
Chelsea,Pat LaFrieda,3.0,96,$$,40.750104,-73.992213,sandwiches,restaurants
Chelsea,Healthy Choice Gourmet Deli & Pizza,3.0,30,$,40.747840000000004,-73.99257,delis,restaurants
Chelsea,Mazete,4.5,22,$$,40.741263000000004,-73.993641,ramen,japanese
Chelsea,Philippe Downtown,4.0,96,$$$,40.742129999999996,-74.0038,chinese,restaurants
Chelsea,Helen's,4.5,30,$$,40.74029833,-74.00562667,asianfusion,restaurants
Chelsea,The Pantry,3.5,12,$$,40.7466394454241,-74.001561999321,delis,restaurants
Chelsea,Fig & Olive,3.5,1356,$$$,40.740628481171896,-74.0068594359003,mediterranean,restaurants
Chelsea,Maison Kayser,4.0,64,$$,40.7476366585056,-73.9928533865082,bakeries,food
Chelsea,Estiatorio Milos,3.5,121,,40.7491302490234,-73.9923629760742,seafood,restaurants
Chelsea,Cafe 27,3.5,11,$,40.747352600097706,-73.9961318969727,cafes,restaurants
Chelsea,Arte Cafe,4.0,81,,40.74295,-73.99627,italian,restaurants
Chelsea,Famous Famiglia Pizzeria,3.0,117,$,40.75246,-73.99305,italian,restaurants
Chelsea,Panda Express - Temporarily Closed,3.0,68,$,40.7501065718521,-73.99485949426891,chinese,restaurants
Chelsea,Tequilas Mexican Grill,3.5,12,,40.74612,-74.00083000000001,mexican,restaurants
Chelsea,Domino's Pizza,2.5,49,$,40.743579864502,-73.9954376220703,pizza,restaurants
Chelsea,Wasabi Sushi & Bento,3.0,92,$$,40.7506085432919,-73.9921478247893,sushi,restaurants
Chelsea,Pepper Lunch Chelsea,4.5,32,,40.74187,-73.9975,teppanyaki,japanese
Chelsea,Sushi Star,3.5,71,$$,40.75444,-73.99531999999999,sushi,restaurants
Chelsea,Taco Bell Cantina,2.5,39,,40.74432,-73.99571999999999,tacos,mexican
Chelsea,Noodle Culture,3.0,17,,40.7408261,-74.00471359999999,noodles,restaurants
Chelsea,Mao’s Bao,3.5,11,,40.7480714928872,-74.00470624868301,shanghainese,chinese
Chelsea,8th Ave Gourmet Deli,3.5,11,$,40.74137,-74.001124,delis,restaurants
Chelsea,Acuario Cafe,4.0,38,$,40.754259999999995,-73.99271999999999,cafes,restaurants
Chelsea,Pret A Manger,4.0,31,$,40.741056,-73.9941616,sandwiches,restaurants
Chelsea,Moe's Southwest Grill,3.0,78,$,40.7514627416272,-73.9933718735322,mexican,restaurants
Chelsea,Gastro AT 35- Bar & Restaurant,3.0,85,$$,40.75367,-73.99464,gastropubs,restaurants
Chelsea,Sarabeth's Bakery,3.0,178,$$,40.742666535127896,-74.0068164861916,bakeries,food
Chelsea,Taim Flatiron,4.0,47,,40.74205,-73.9931,falafel,mediterranean
Chelsea,Robert's Steakhouse,4.0,6,$$$$,40.75141,-74.00352,steak,restaurants
Chelsea,Spanish Diner at Mercado Little Spain,3.5,112,$$,40.7522295,-74.0010816,spanish,restaurants
Chelsea,Hudson Yards Grill,3.0,148,$$$,40.7533572,-74.0002527,newamerican,restaurants
Chelsea,Mar at Mercado Little Spain,3.5,79,,40.75273305537689,-74.00140271387441,seafood,restaurants
Chelsea,Ridgeway Diner,3.5,78,$$,40.741217,-73.993675,diners,restaurants
Chelsea,Citarella Gourmet Market - Hudson Yards,4.0,52,$$,40.7164977,-74.0089735,seafoodmarkets,gourmet
Chelsea,The Zodiac Room,4.5,19,$$$,40.753473,-74.00082049999999,salad,restaurants
Chelsea,Bowery Eats,3.0,20,$$,40.742465,-74.00595809999999,delis,restaurants
Chelsea,Hale and Hearty Soups,3.0,76,$,40.7414320562229,-73.99386743759979,sandwiches,restaurants
Chelsea,Takumi Taco,4.0,39,$$,40.751606,-74.00652,mexican,restaurants
Chelsea,Rafiqi's Delicious Food,3.5,39,$,40.7404425253104,-73.9945895042632,foodstands,restaurants
Chelsea,Chipotle Mexican Grill,2.5,128,$,40.74175806350021,-73.99337033804609,mexican,restaurants
Chelsea,Kharian Deli,3.0,15,$$,40.742841,-73.99694699999999,sandwiches,restaurants
Chelsea,Chickpea,3.0,41,$$,40.7497125864029,-73.99362131953241,mideastern,restaurants
Chelsea,Gardenia Deli,2.5,50,$,40.7497,-73.99488000000001,delis,restaurants
Chelsea,Aaron's Chinese and Thai,1.5,53,$$,40.750378999999995,-73.998141,chinese,restaurants
Chelsea,McDonald's,2.0,34,$,40.747569,-73.997088,burgers,restaurants
Chelsea,Gotan - Chelsea,3.5,42,,40.7407251237385,-73.9931791554687,cafes,restaurants
Chelsea,Staghorn Steakhouse,3.5,65,$$$$,40.754066467285206,-73.99334716796879,steak,restaurants
Chelsea,Grand Sichuan Eastern,3.0,120,$$,40.74256,-74.00026,szechuan,chinese
Chelsea,Essen,2.5,105,$$,40.753409999999995,-73.99302,salad,restaurants
Chelsea,Shake Shack,3.5,61,$$,40.7491302490234,-73.9923629760742,hotdogs,restaurants
Chelsea,Halal Cart,4.0,13,$,40.7515326915739,-73.9939639396609,foodstands,restaurants
Chelsea,La Place Cafe,5.0,3,,40.740840000000006,-74.00197,cafeteria,restaurants
Chelsea,Leña,2.5,20,,40.752531930361,-74.0018085277478,catalan,restaurants
Chelsea,Nick + Stef's Steakhouse,3.5,218,$$$,40.751516147448896,-73.99391864550779,steak,restaurants
Chelsea,TGI Fridays,2.0,172,$$,40.749695,-73.99243100000001,tradamerican,restaurants
Chelsea,Hudson Bar Room,4.0,21,$$,40.75499,-73.99843,breakfast_brunch,restaurants
Chelsea,Roth Bar,4.5,3,,40.74788,-74.00693000000001,cafes,restaurants
Chelsea,Hot Spot Pizza,3.5,6,,40.74395820000001,-73.999652,pizza,restaurants
Chelsea,Tings Jamaican Jerk Chicken,4.0,38,,40.742292600000006,-74.0061307,caribbean,restaurants
Chelsea,Lily Farm,4.0,4,$,40.746326,-73.99361400000001,markets,gourmet
Chelsea,Broken Coconut,5.0,2,,40.750820000000004,-74.00434200000001,poke,food
Chelsea,Subway,2.5,15,$,40.754525397621606,-73.998341526372,sandwiches,restaurants
Chelsea,sweetgreen,3.5,12,,40.7487731,-73.99253,salad,restaurants
Chelsea,Abaya Thai,2.5,73,$$,40.753665000000005,-73.99356800000001,thai,restaurants
Chelsea,Periyali,4.0,263,$$$,40.740629858295705,-73.9929678154494,greek,restaurants
Chelsea,Kasteli Cafe,4.0,4,$$,40.748718,-73.995666,cafes,restaurants
Chelsea,LuLu Poke,3.0,12,,40.7404136239296,-74.0039682763047,poke,food
Chelsea,'wichcraft,2.5,15,$$,40.7518801,-74.005134,sandwiches,restaurants
Chelsea,City Gourmet Market,3.0,9,$,40.747568,-73.996426,delis,restaurants
Chelsea,Le Pain Quotidien,3.0,64,$$,40.7412035,-74.0048994,bakeries,food
Chelsea,Empire Deli,5.0,2,,40.747673,-74.0006561,delis,restaurants
Chelsea,'Wichcraft - West Chelsea,2.0,25,$$,40.7516034,-74.0065189,sandwiches,restaurants
Chelsea,Subway,2.0,22,$,40.753412,-73.9958,sandwiches,restaurants
Chelsea,Aristocratic Deli,3.0,9,,40.744240000000005,-73.99637,delis,restaurants
Chelsea,Au Bon Pain,2.5,11,$$,40.75159,-73.99206,breakfast_brunch,restaurants
Chelsea,Lucy's Cantina Royale,2.5,697,$$,40.751757506263,-73.99289582153271,tex-mex,restaurants
Chelsea,NY Cake Cafe,3.5,7,,40.74258,-73.99433,cafes,restaurants
Chelsea,Thai Mis Delicias,3.0,7,,40.742253999999996,-74.000703,foodtrucks,food
Chelsea,Dim Sum Chelsea,5.0,7,,40.744679999999995,-73.99843,dimsum,chinese
Chelsea,Taco Bell Cantina,3.0,30,,40.753013,-73.992432,tacos,mexican
Chelsea,Le Bon Cafe,3.0,27,$,40.7516241,-73.99249590000001,cafes,restaurants
Chelsea,Anago Sushi,3.5,31,$$,40.744712,-73.998573,sushi,restaurants
Chelsea,Hudson Station,3.0,259,$$,40.753676,-73.99549300000001,tradamerican,restaurants
Chelsea,Chuta Madre NYC,5.0,2,,40.74222,-74.00466,foodstands,restaurants
Chelsea,El Carrito Rojo,3.5,21,$,40.7404425253104,-73.9945895042632,tex-mex,restaurants
Chelsea,Thai Mis Delicias - Truck 2,3.0,6,,40.74194489999999,-73.9966639,thai,restaurants
Chelsea,Mariam & Sara Halal Food,3.0,5,,40.74588,-73.99991999999999,foodtrucks,food
Chelsea,Chelsea Gourmet Deli,3.0,5,,40.744459899999995,-73.99887,delis,restaurants
Chelsea,Natura Cafè,2.5,9,,40.742129999999996,-74.0038,cafes,restaurants
Chelsea,Cevichelsea,4.0,4,,40.7408261,-74.00471359999999,peruvian,restaurants
Chelsea,Doyler's 37,3.5,22,,40.754489899999996,-73.9936,newamerican,restaurants
Chelsea,Chickpea,2.5,36,$$,40.7517158998249,-73.9924692973588,mideastern,restaurants
Chelsea,Brucha Caterer Truck,4.0,3,$$,40.7527287672926,-73.99680634099259,foodstands,restaurants
Chelsea,Bareburger,4.0,20,,40.742943,-73.99981899999999,salad,restaurants
Chelsea,Eatwell,4.5,2,,40.7408261,-74.00471359999999,gluten_free,restaurants
Chelsea,McDonald's,2.0,63,$,40.75251,-73.993004,hotdogs,restaurants
Chelsea,Suede,2.5,10,$$,40.7440528869629,-73.99481201171879,tradamerican,restaurants
Chelsea,Via Trenta Pizzoteca,3.5,22,,40.752993425250004,-74.0028630214385,pizza,restaurants
Chelsea,Madison Square Express Food Cart,4.5,2,,40.7526707,-73.9949922,foodstands,restaurants
Chelsea,Gyro Cart,5.0,3,,40.750290299128,-73.99485254718759,foodstands,restaurants
Chelsea,Halal Cart,4.0,3,,40.7508349,-74.0018906,foodtrucks,food
Chelsea,Chick-fil-A,3.0,21,$$,40.742269081749,-73.9930082977278,hotdogs,restaurants
Chelsea,Sabi Sushi,2.5,36,$$,40.7499359797906,-73.9922038250401,sushi,restaurants
Chelsea,Leña at Mercado Little Spain,3.0,44,,40.71637,-74.00899,spanish,restaurants
Chelsea,Halal Stand,4.0,3,,40.750839899999995,-74.00189,mideastern,restaurants
Chelsea,Osaka,2.0,72,$$,40.75395,-73.99242,japanese,restaurants
Chelsea,Taco Bell,2.5,31,$,40.75097,-73.99342,tex-mex,restaurants
Chelsea,David's Tenth,2.5,6,$$$$,40.7542,-73.99781999999999,delis,restaurants
Chelsea,Chelsea Deli & Cafe,5.0,1,,40.743521,-74.00320740000001,delis,restaurants
Chelsea,Café des Affiches,4.5,2,,40.743611,-73.993329,cafes,restaurants
Chelsea,One Star House Party,5.0,1,,40.74514,-74.004531,restaurants,
Chelsea,Valducci's,3.5,36,$,40.543785,-74.232298,pizza,restaurants
Chelsea,Bar Celona,2.5,7,,40.7526628318373,-74.0021488174594,tapas,restaurants
Chelsea,Ciao Bella,3.5,3,,40.74507,-73.99462,pizza,restaurants
Chelsea,H-Yard Gourmet Deli,3.0,19,$,40.75404,-73.99567990000001,delis,restaurants
Chelsea,Halal Cart,3.5,8,$,40.752191100000005,-73.99347220000001,halal,restaurants
Chelsea,Chelsea Gourmet Deli,2.0,11,$,40.74516,-73.99467,delis,restaurants
Chelsea,Restaurant Opportunities Center United,5.0,1,,40.74824,-73.99314,newamerican,restaurants
Chelsea,Burger Warrior,3.0,12,$,40.750244140625,-73.9970245361328,foodtrucks,food
Chelsea,The Tillage New York,5.0,9,,40.749435,-73.994271,newamerican,restaurants
Chelsea,Just Salad,4.0,2,,40.7528142,-73.995305,salad,restaurants
Chelsea,Best Price,5.0,1,,40.74195,-74.00071,restaurants,
Chelsea,Water Tower Cafe,5.0,1,,40.7424147666415,-74.0056566724781,cafes,restaurants
Chelsea,Charley's Philly Steaks,2.5,18,$,40.7506085432919,-73.9921478247893,sandwiches,restaurants
Chelsea,JBF LTD,5.0,1,,40.74222,-74.00466,restaurants,
Chelsea,The Grill Room at MSG Restaurant,5.0,2,,40.750541,-73.993462,newamerican,restaurants
Chelsea,Jane's Gourmet Deli,3.5,2,,40.74374,-73.99614,delis,restaurants
Chelsea,Greenhouse 36,3.0,20,$$,40.7543792724609,-73.9940872192383,newamerican,restaurants
Chelsea,Deli Manjoo,3.0,8,$,40.7491302490234,-73.9923629760742,korean,restaurants
Chelsea,The Orchard Townhouse,3.5,10,$$$,40.74839,-74.00344,tradamerican,restaurants
Chelsea,Adham's Halal Food,3.5,6,$,40.75226,-73.99157,halal,restaurants
Chelsea,Penn Plates,3.5,6,$$,40.751262700000005,-73.9923498,food_court,restaurants
